cikey;domain_ref;process_id;revision_tag;creation_date;creator;modify_date;modifier;state;priority;title;status;stage;conversation_id;root_id;parent_id;scope_revision;scope_csize;scope_usize;process_guid;process_type;metadata;ext_string1;ext_string2;ext_int1;test_run_id;at_count_id;at_event_id;at_detail_id
124641099;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:44,650000";;"01.09.2013 00:51:52,596000";;5;0;"Ven,Lock,O:1-2307095335#1,M:1-125L25J1-DI8NYR, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-56b4";"124641099";;5;1667;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;285;3
124641112;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:46,337000";;"01.09.2013 00:51:47,225000";;5;0;"GlobalId: 1-125L25J1-DI8OB6";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124641097-BpInv2-BpSeq8.11-2";"124641056";"124641097";3;846;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124641120;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:47,691000";;"01.09.2013 00:51:48,483000";;5;0;"GlobalId: 1-125L25J1-DI8NYR";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124641113-BpInv2-BpSeq8.11-2";"124641061";"124641113";3;838;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124641123;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:51:48,535000";;"01.09.2013 00:51:50,093000";;5;0;"Instance #124641123 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124641063-BpInv31-BpSeq54.72-3";"124641063";"124641063";2;833;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124641132;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:48,998000";;"01.09.2013 00:51:50,191000";;5;0;"Type: Access OrderId: 1-2307105611#1 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124641101-BpInv52-BpSeq90.113-3";"124641101";"124641101";2;677;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124641138;0;"ODSOrderSyncFlow";"1.0";"01.09.2013 00:51:49,360000";;"01.09.2013 00:51:53,989000";;9;0;"OrderId: 1-2122030505#1";"Scope_ODSOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124641129-BpInv0-BpSeq2.14-3";"124640952";"124641129";2;797;2434;"MD5{ccf5fee9a42c3ce2773edef093a8fcbb}";0;;;;;;2;41;2
124641149;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:51:50,794000";;"01.09.2013 00:55:45,626000";;5;0;"Instance #124641149 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/SyncOrderFlow~1.0/124640985-BpInv13-BpSeq25.43-4";"124640918";"124640985";50;3476;36963;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;50;1656;0
124641152;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:50,930000";;"01.09.2013 00:51:52,190000";;5;0;"Type: Telephony OrderId: 1-2307095335#1 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124641065-BpInv52-BpSeq90.126-3";"124641065";"124641065";2;678;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;5;13;0
124740036;1;"CustomerQueryFlow";"1.0";"01.09.2013 00:51:51,178000";;"01.09.2013 00:51:52,255000";;9;0;"CustomerNumber: 11149463-0";"initiated";;"bpel://localhost/default/ProcessPhoneNoFlow~1.0/124641153-BpInv0-BpSeq1.5-2";"124641065";"124641153";2;712;2069;"MD5{fc15c298c152c0042725704a854bb018}";0;;;;;;3;20;0
124641157;0;"SyncModuleFlow";"1.0";"01.09.2013 00:51:51,127000";;"01.09.2013 00:51:52,085000";;5;0;"Type: Telephony OrderId: 1-2307095335#1 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124641152-BpInv0-BpSeq0.3-4";"124641065";"124641152";2;799;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;5;44;0
124641158;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:51:51,439000";;"01.09.2013 00:51:51,870000";;9;0;"OrderId: 1-2307095335#1";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124641157-BpInv2-BpSeq8.13-2";"124641065";"124641157";1;691;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124641163;0;"SyncModuleFlow";"1.0";"01.09.2013 00:51:51,967000";;"01.09.2013 00:51:52,618000";;5;0;"Type: Access OrderId: 1-2307105611#1 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124641160-BpInv0-BpSeq0.3-4";"124641107";"124641160";2;800;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;3;44;0
124641175;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:53,497000";;"01.09.2013 00:51:56,182000";;5;0;"Type: Access OrderId: 1-2307105611#1 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124641109-BpInv52-BpSeq90.113-3";"124641109";"124641109";2;680;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124641182;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:54,675000";;"01.09.2013 00:51:55,969000";;5;0;"Ven,Compl,I:1-125LA2Z1-FRWFPI";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-538e";"124641182";;4;1229;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640984;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:24,090000";;"01.09.2013 00:51:30,835000";;5;0;"Type: Telephony OrderId: 1-2245636316#1 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640918-BpInv52-BpSeq90.122-3";"124640918";"124640918";2;676;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;2;13;2
124640989;0;"SyncModuleFlow";"1.0";"01.09.2013 00:51:24,413000";;"01.09.2013 00:51:30,730000";;5;0;"Type: Telephony OrderId: 1-2245636316#1 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640984-BpInv0-BpSeq0.3-4";"124640918";"124640984";2;805;2579;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;2;45;2
124640809;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:50:29,710000";;"01.09.2013 00:50:30,951000";;5;0;"GlobalId: 1-117CFR21-MKVK76";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640806-BpInv2-BpSeq8.11-2";"124640787";"124640806";3;849;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640815;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:30,426000";;"01.09.2013 00:50:30,716000";;5;0;"OrderId: 1-2249586110#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640788-BpInv53-BpSeq92.90-2";"124640788";"124640788";1;766;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640821;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:50:31,219000";;"01.09.2013 00:50:31,920000";;5;0;"Type: Telephony OrderId: 1-2249586110#3 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640789-BpInv52-BpSeq90.85-3";"124640789";"124640789";2;679;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640828;0;"ProcessPhoneNoFlow";"1.0";"01.09.2013 00:50:32,247000";;"01.09.2013 00:50:34,013000";;9;0;" OrderId: 1-2249586110#3, CustomerNumber: 1131 ...";"Scope_CallNumber";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640790-BpInv44-BpSeq78.104-2";"124640790";"124640790";3;970;3720;"MD5{bcb6f0d5098316c226f39f8813cb6f09}";0;;;;;;6;82;0
124740031;1;"SiebelCustomerQueryFlow";"1.0";"01.09.2013 00:50:32,565000";;"01.09.2013 00:50:33,141000";;9;0;"CustomerNumber: 11317312-0";"Query_Customer";;"bpel://localhost/synchronous/CustomerQueryFlow~1.0/124740030-BpInv0-BpSeq0.3-4";"124640790";"124740030";2;790;2383;"MD5{956ae0c700497630d6f006d708ace7b2}";0;;;;;;3;40;0
124640836;0;"SyncOrderFlow";"1.0";"01.09.2013 00:50:33,141000";;"01.09.2013 00:50:33,476000";;5;0;"OrderId: 1-2249586110#3 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640792-BpInv53-BpSeq92.131-2";"124640792";"124640792";1;754;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124640839;0;"IccsNumberDeactivationFlow";"1.0";"01.09.2013 00:50:33,452000";;"01.09.2013 00:50:33,833000";;9;0;"CustomerNumber: 11317312-0";"quarantineMobileNumber";;"bpel://localhost/default/ProcessPhoneNoFlow~1.0/124640828-BpInv3-BpSeq6.16-2";"124640790";"124640828";1;872;3314;"MD5{98cfa7e5001dd9e07690fe54e2e36e40}";0;;;;;;2;103;0
124640847;0;"IccsNumberDeactivationFlow";"1.0";"01.09.2013 00:50:34,103000";;"01.09.2013 00:50:34,332000";;9;0;"CustomerNumber: 11317312-0";"quarantineMobileNumber";;"bpel://localhost/default/ProcessPhoneNoFlow~1.0/124640835-BpInv3-BpSeq6.16-2";"124640792";"124640835";1;880;3314;"MD5{98cfa7e5001dd9e07690fe54e2e36e40}";0;;;;;;2;103;0
124640852;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:34,567000";;"01.09.2013 00:50:35,470000";;5;0;"Ven,Lock,I:1-117CFR21-MKVJXZ";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-6012";"124640852";;4;1241;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640860;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:50:37,245000";;"01.09.2013 00:50:38,610000";;5;0;"Instance #124640860 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640853-BpInv31-BpSeq54.72-3";"124640853";"124640853";2;836;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124640873;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:50:38,797000";;"01.09.2013 00:50:39,084000";;9;0;"OrderId: 1-2249586110#3";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124640871-BpInv2-BpSeq8.13-2";"124640854";"124640871";1;682;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;3;35;0
124640888;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:50:44,481000";;"01.09.2013 00:50:44,608000";;5;0;"Ven,Compl,I:1-WS09VW1-2NIFOG";"Scope_HandleEvent";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5ea4";"124640888";;2;859;2776;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;2;51;0
124640916;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:05,136000";;"01.09.2013 00:51:06,239000";;5;0;"Ven,Compl,I:1-11UZMRP1-M0DIIP";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5dda";"124640916";;4;1233;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124640922;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:08,814000";;"01.09.2013 00:51:09,645000";;5;0;"Type: Access OrderId: 1-2289299461#1 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640914-BpInv52-BpSeq90.125-3";"124640914";"124640914";2;680;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124640938;0;"SyncModuleFlow";"1.0";"01.09.2013 00:51:10,518000";;"01.09.2013 00:51:11,086000";;5;0;"Type: Access OrderId: 1-2289299461#1 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640935-BpInv0-BpSeq0.3-4";"124640911";"124640935";2;800;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;4;44;0
124640945;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:14,358000";;"01.09.2013 00:51:18,849000";;5;0;"Ven,Compl,O:1-2122030505#1,M:1-Z3EH7T1-4JM9JE, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5cb6";"124640945";;5;2071;11308;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;389;4
124640948;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:14,733000";;"01.09.2013 00:51:14,971000";;5;0;"Ven,Compl,I:1-46GES51-46GEWB";"Scope_HandleEvent";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5c9a";"124640948";;2;859;2776;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;2;51;0
124640949;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:14,934000";;"01.09.2013 00:51:15,151000";;5;0;"Ven,Compl,I:1-46GES51-46GEW0";"Scope_HandleEvent";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5c92";"124640949";;2;858;2776;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;2;51;0
124640950;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:15,048000";;"01.09.2013 00:51:23,410000";;5;0;"Ven,Lock,O:1-2122030505#1,M:1-Z3EH7T1-4JM9JE,I ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5c82";"124640950";;5;1684;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;7;285;4
124640953;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:15,433000";;"01.09.2013 00:51:18,834000";;5;0;"Ven,Lock,O:1-2307095335#1,M:1-125L25J1-DI869L, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5c66";"124640953";;5;1698;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;285;3
124640963;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:19,100000";;"01.09.2013 00:51:20,533000";;5;0;"GlobalId: 1-Z3EH7T1-4JM9KR";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640958-BpInv2-BpSeq8.11-2";"124640945";"124640958";3;850;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640964;0;"SyncModuleFlow";"1.0";"01.09.2013 00:51:19,104000";;"01.09.2013 00:51:19,798000";;5;0;"Type: Access OrderId: 1-2307095335#1 Source: V ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124640957-BpInv0-BpSeq0.3-4";"124640953";"124640957";2;800;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;3;44;0
124640960;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:18,968000";;"01.09.2013 00:51:20,843000";;5;0;"Type: Telephony OrderId: 1-2122030505#1 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640945-BpInv52-BpSeq90.124-3";"124640945";"124640945";2;682;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;2;13;2
124640973;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:20,806000";;"01.09.2013 00:51:21,639000";;5;0;"GlobalId: 1-Z3EH7T1-4JM9KR";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124640970-BpInv2-BpSeq8.11-2";"124640947";"124640970";3;850;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124640971;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:20,655000";;"01.09.2013 00:51:22,336000";;5;0;"Type: Telephony OrderId: 1-2122030505#1 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640947-BpInv52-BpSeq90.85-3";"124640947";"124640947";2;680;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;2;13;2
124640972;0;"SyncOrderFlow";"1.0";"01.09.2013 00:51:20,724000";;"01.09.2013 00:51:24,596000";;5;0;"OrderId: 1-2122030505#1 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640947-BpInv53-BpSeq92.90-2";"124640947";"124640947";2;892;2924;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;2;73;3
124641000;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:25,942000";;"01.09.2013 00:51:27,869000";;5;0;"Ven,Compl,I:1-125L25J1-DI8NLP";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5a90";"124641000";;4;1230;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124641001;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:26,210000";;"01.09.2013 00:51:35,048000";;5;0;"Ven,Lock,O:1-2307095335#1,M:1-125L25J1-DI8NYR, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5a7f";"124641001";;5;1699;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;285;3
124641006;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:26,890000";;"01.09.2013 00:51:29,076000";;5;0;"Type: Telephony OrderId: 1-2122030505#1 Source ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640951-BpInv52-BpSeq90.124-3";"124640951";"124640951";2;679;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;2;13;2
124640991;0;"ClarifyOrderSyncFlow";"1.0";"01.09.2013 00:51:24,619000";;"01.09.2013 00:51:27,276000";;9;0;"OrderId: 1-2245636316#1";"RouteMessage";;"bpel://localhost/default/SyncOrderFlow~1.0/124640985-BpInv2-BpSeq7.13-2";"124640918";"124640985";1;672;2020;"MD5{80fc68a33758732dad0ffd840f110348}";0;;;;;;1;31;2
124641017;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:28,218000";;"01.09.2013 00:51:29,100000";;5;0;"GlobalId: 1-11PROSR1-2H24DL";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124641003-BpInv2-BpSeq8.11-2";"124640919";"124641003";3;848;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124641016;0;"ClarifyOrderSyncFlow";"1.0";"01.09.2013 00:51:28,157000";;"01.09.2013 00:51:30,032000";;9;0;"OrderId: 1-2122030505#1";"RouteMessage";;"bpel://localhost/default/SyncOrderFlow~1.0/124641007-BpInv2-BpSeq7.13-2";"124640951";"124641007";1;673;2020;"MD5{80fc68a33758732dad0ffd840f110348}";0;;;;;;1;31;2
124641021;0;"SyncModuleAsyncFlow";"1.0";"01.09.2013 00:51:30,851000";;"01.09.2013 00:51:31,766000";;5;0;"Type: Access OrderId: 1-2307095335#1 Source: V ...";"initiated";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640990-BpInv52-BpSeq90.125-3";"124640990";"124640990";2;679;1921;"MD5{de8e44746de3fbb05d151ed4c403d6c2}";0;;;;;;3;13;0
124641023;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:30,974000";;"01.09.2013 00:51:31,581000";;5;0;"GlobalId: 1-125L25J1-DI86CJ";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124641020-BpInv2-BpSeq8.11-2";"124640990";"124641020";3;845;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124641029;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:31,779000";;"01.09.2013 00:51:32,538000";;5;0;"GlobalId: 1-125L25J1-DI86CJ";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124641020-BpInv2-BpSeq8.11-2";"124640990";"124641020";3;843;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124641034;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:32,117000";;"01.09.2013 00:51:32,671000";;5;0;"GlobalId: 1-125L25J1-DI869L";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124641030-BpInv2-BpSeq8.11-2";"124640992";"124641030";3;847;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124641032;0;"SyncOrderFlow";"1.0";"01.09.2013 00:51:32,034000";;"01.09.2013 00:51:32,496000";;5;0;"OrderId: 1-2307095335#1 Source: Venedig";"Scope_ParseOrder";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640992-BpInv53-BpSeq92.90-2";"124640992";"124640992";1;755;2414;"MD5{cbc06b8dc6477b9c197feece3dc72d89}";0;;;;;;1;65;2
124641037;0;"CharlieChangeSwitchFlow";"1.0";"01.09.2013 00:51:32,502000";;"01.09.2013 00:51:33,141000";;9;0;"CustomerNumber: 13022842-0";"RouteMessage";;"bpel://localhost/default/ExternalStatusFlow~1.0/124640952-BpInv40-BpSeq69.98-2";"124640952";"124640952";1;690;2088;"MD5{0f154099f444b7d24622389b78c1d84f}";0;;;;;;1;34;2
124641052;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:34,473000";;"01.09.2013 00:51:39,339000";;5;0;"Ven,Lock,O:1-2307095335#1,M:1-125L25J1-DI8NYR, ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5890";"124641052";;5;1685;8358;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;8;285;3
124641054;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:34,574000";;"01.09.2013 00:51:40,742000";;5;0;"Ven,Compl,O:1-2307095335#1,M:1-125L25J1-DI8NYR ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5885";"124641054";;5;2051;11308;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;389;3
124641058;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:51:35,160000";;"01.09.2013 00:51:36,207000";;5;0;"Instance #124641058 of SiebelOrderItemUpdateFlow";"Scope_UpdateLineItem";;"bpel://localhost/default/ExternalStatusFlow~1.0/124641001-BpInv31-BpSeq54.72-3";"124641001";"124641001";2;827;2775;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;2;53;0
124641064;0;"SyncModuleFlow";"1.0";"01.09.2013 00:51:35,451000";;"01.09.2013 00:51:36,608000";;5;0;"Type: Telephony OrderId: 1-2307095335#1 Source ...";"initiated";;"bpel://localhost/default/SyncModuleAsyncFlow~1.0/124641059-BpInv0-BpSeq0.3-4";"124641001";"124641059";2;802;2511;"MD5{3ab6e96d6a52e32fde37b0a57eb42066}";0;;;;;;5;44;0
124641065;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:35,624000";;"01.09.2013 00:51:50,754000";;5;0;"Ven,Compl,O:1-2307095335#1,M:1-125L25J1-DI8NYR ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5821";"124641065";;5;2063;11462;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;10;402;4
124641067;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:35,789000";;"01.09.2013 00:51:37,441000";;5;0;"Ven,Compl,I:1-125L25J1-DI8NMH";"Scope_FetchOrder";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-580f";"124641067";;4;1229;5277;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;4;136;1
124641070;0;"SiebelOrderItemUpdateFlow";"1.0";"01.09.2013 00:51:38,521000";;"01.09.2013 00:51:38,526000";;5;0;"Instance #124641070 of SiebelOrderItemUpdateFlow";"initiated";;"bpel://localhost/default/SyncOrderFlow~1.0/124640930-BpInv13-BpSeq25.43-4";"124640920";"124640930";1;652;1884;"MD5{bb3441633e950845e58c3e6a68ac9b9c}";0;;;;;;1;19;0
124641085;0;"SiebelUpdateFlow";"1.0";"01.09.2013 00:51:41,048000";;"01.09.2013 00:51:42,185000";;5;0;"GlobalId: 1-125L25J1-DI8OBK";"Update";;"bpel://localhost/default/SiebelOrderItemUpdateFlow~1.0/124641082-BpInv2-BpSeq8.11-2";"124641054";"124641082";3;853;2762;"MD5{c2bf6db6ae318cbe49d06969abb6c937}";0;;;;;;3;61;0
124641071;0;"BillitOrderSyncFlow";"1.0";"01.09.2013 00:51:38,681000";;"01.09.2013 00:51:47,229000";;9;0;"(toBill=true) OrderId: 1-2122030505#1";"RouteMessage";;"bpel://localhost/default/SyncOrderFlow~1.0/124641040-BpInv10-BpSeq18.30-3";"124640955";"124641040";2;902;3396;"MD5{d9374312b3b4a1f6f65ecfc497039d4d}";0;;;;;;2;58;2
124641095;0;"CharlieOrderSyncFlow";"1.0";"01.09.2013 00:51:42,877000";;"01.09.2013 00:51:43,270000";;9;0;"OrderId: 1-2307095335#1";"Scope_CharlieOrderSync";;"bpel://localhost/default/SyncModuleFlow~1.0/124641093-BpInv2-BpSeq8.13-2";"124641055";"124641093";1;690;2088;"MD5{78f8ea1d4b06aea95f6ea178ff906a72}";0;;;;;;4;35;0
124641094;0;"BillitOrderSyncFlow";"1.0";"01.09.2013 00:51:42,786000";;"01.09.2013 00:51:47,845000";;9;0;"(toBill=true) OrderId: 1-2245636316#1";"RouteMessage";;"bpel://localhost/default/SyncOrderFlow~1.0/124640985-BpInv10-BpSeq18.30-3";"124640918";"124640985";2;902;3396;"MD5{d9374312b3b4a1f6f65ecfc497039d4d}";0;;;;;;2;58;2
124641109;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:45,652000";;"01.09.2013 00:51:53,374000";;5;0;"Ven,Compl,O:1-2307105611#1,M:1-125LA2Z1-FRWFAL ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-565a";"124641109";;5;1929;10400;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;357;3
124640996;0;"ExternalStatusFlow";"1.0";"01.09.2013 00:51:25,333000";;"01.09.2013 00:51:33,627000";;5;0;"Ven,Compl,O:1-2307095335#1,M:1-125L25J1-DI869L ...";"Scope_SyncOrderInput";;"LocalGUID:374fe5afb60b8622:536a3ade:140d60aa15b:-5ac5";"124640996";;5;2070;11392;"MD5{e0fce356a2d7d096b6503dbc06199865}";0;;;;;;9;392;3
